,,,
38996,Dead of Night,[27],"A young soldier who was thought to be killed in the line of duty in Vietnam returns home shortly thereafter, much to the confusion of his family. Upon his return, he exhibits strange, withdrawn behavior and begins wandering the streets at night."
40448,The Dead Pit,[27],"The arrival of an amnesiac patient in a psychiatric hospital somehow frees a mad doctor, who was shot and entombed with his fiendish experiments in an abandoned wing of the asylum 20 years before."
65899,Dark Waters,"[27, 9648]",A woman investigates the disappearance of her friend and her own murky past when she travels to a mysterious convent on a barren island.
1702,Death Machine,"[28, 27, 878, 53]","Chaank Armaments is experimenting with the ultimate fighting machine which is part human - part machine. So far, the Hardman project has been unreliable and has killed a number of innocent people. The genius behind this project is Jack who lives in a world of models, toys and magazines. When he is fired by Cale for killing a few corporate officers, he unleashes the ultimate killing machine called the 'Warbeast' against Cale and those who would help her."
9457,Deep Rising,"[12, 28, 27, 878]","A group of heavily armed hijackers board a luxury ocean liner in the South Pacific Ocean to loot it, only to do battle with a series of large-sized, tentacled, man-eating sea creatures who have taken over the ship first."
71853,Def by Temptation,"[27, 53, 10749]","An evil succubus is preying on libidinous black men in New York, and all that stands in her way is a minister-in-training, an aspiring actor, and a cop that specializes in cases involving the supernatural."
9568,The Dentist,"[27, 53]","Dr. Feinstone has everything, a beautiful wife and a successful career in dentistry; but when he discovers his wife's affair, he realizes that behind every clean, white surface lies the stench of decay."
39844,Deranged,"[80, 27, 53]","A man living in rural Wisconsin takes care of his bed-ridden mother, who is very domineering and teaches him that all women are evil. After she dies he misses her, so a year later he digs her up and takes her home. He learns about taxidermy and begins robbing graves to get materials to patch her up, and inevitably begins looking for fresher sources of materials. Based closely on the true story of Ed Gein."
1433,El espinazo del diablo,"[14, 18, 27, 53]","Spain, 1939. In the last days of the Spanish Civil War, the young Carlos arrives at the Santa Lucía orphanage, where he will make friends and enemies as he follows the quiet footsteps of a mysterious presence eager for revenge."
38706,La setta,"[53, 27]","This stylishly photographed horror movie centers upon a beautiful, good-hearted schoolteacher whose life becomes a living hell after she is chosen to bear the son of Satan. Her horrible ordeal begins when an ancient enigmatic traveller places an ancient, supposedly extinct, insect up her nose. It crawls into her brain. She soon begins having terrifying dreams and more. When she learns the awful truth about her relationship with the Dark Master things get even worse. Still the baby is born and the poor woman faces a terrible and, genre-wise, surprising choice."
24341,Dolls,"[14, 27]","A precocious girl, her nasty parents, two punk-rock losers and a weak-kneed salesman inadvertently become the guests of two ghoulish senior citizens in their dark, haunted mansion. The old couple makes and collects dolls that, when not sitting still like good little mannequins, creep around in the night, offing the guests one by one."
8413,Event Horizon,"[27, 878, 9648]","In 2047, a group of astronauts are sent to investigate and salvage the starship 'Event Horizon' which disappeared mysteriously 7 years before on its maiden voyage. With its return, the crew of the 'Lewis and Clark' discovers the real truth behind the disappearance of the 'Event Horizon' – and something even more terrifying."
11587,The Exorcist III,"[27, 9648]","Set fifteen years after the original film, The Exorcist III centers around the philosophical Lieutenant William F. Kinderman who is investigating a baffling series of murders around Georgetown that all contain the hallmarks of The Gemini, a deceased serial killer. It eventually leads him to a catatonic patient in a psychiatric hospital who has recently started to speak, claiming he is The Gemini and detailing the murders, but bears a striking resemblance to Father Damien Karras."
14510,From Beyond,"[27, 878]","A group of scientists have developed the Resonator, a machine which allows whoever is within range to see beyond normal perceptible reality. But when the experiment succeeds, they are immediately attacked by terrible life forms."
10234,Funny Games,"[18, 27, 53]","Two psychotic young men take a mother, father, and son hostage in their vacation cabin and force them to play sadistic ""games"" with one another for their own amusement."
9871,Ginger Snaps,[27],"The story of two outcast sisters, Ginger and Brigitte, in the mindless suburban town of Bailey Downs. On the night of Ginger's first period, she is savagely attacked by a wild creature. Ginger's wounds miraculously heal but something is not quite right. Now Brigitte must save her sister and save herself."
11309,Hardware,"[878, 53, 27]","Mark 13 is a government-built killing machine programmed with artificial intelligence, able to repair and recharge itself from any energy source. Through a series of coincidences, the cyborg's head ends up in the home of a sculptress as a bizarre Christmas present from her boyfriend. Once inside its new home, the cyborg promptly reconstructs the rest of its body using a variety of household utensils and proceeds to go on a murderous rampage."
28377,Hell Night,[27],Four college pledges are forced to spend the night in a deserted old mansion where they get killed off one by one by the monstrous surviving members of a family massacre years earlier for trespassing on their living grounds.
10692,Henry: Portrait of a Serial Killer,"[80, 18, 27, 53]","Henry likes to kill people, in different ways each time. Henry shares an apartment with Otis. When Otis' sister comes to stay, we see both sides of Henry: ""the guy next door"" and the serial killer."
19236,Santa Sangre,"[27, 9648, 18]","A young man is confined in a mental hospital. Through a flashback we see that he was traumatized as a child, when he and his family were circus performers. Back in the present, he escapes and rejoins his surviving and armless mother."
32613,Pánico en el Transiberiano,[27],Mysterious and unearthly deaths start to occur while Professor Saxton is transporting the frozen remains of a primitive humanoid creature he found in Manchuria back to Europe.
29343,Humanoids from the Deep,"[27, 878]","After a new cannery introduces scientifically augmented salmon to a seaside town in the Pacific Northwest, a species of mysterious, mutated sea creatures begin killing the men and raping the women."
25239,Day of the Woman,"[27, 53]","After a young writer is brutally gang-raped and left for dead by four men, she systematically hunts them down one by one to exact a terrible vengeance."
11850,Invasion of the Body Snatchers,"[27, 9648, 878]","Matthew Bennell notices that several of his friends are complaining that their close relatives are in some way different. When questioned later they themselves seem changed, as they deny everything or make lame excuses. As the invaders increase in number they become more open and Bennell, who has by now witnessed an attempted 'replacement', realises that he and his friends must escape or suffer the same fate."
99092,Jack Be Nimble,"[27, 53]","Jack and Dora, abandoned by their parents as babies, are desperate to find each other after years of adoption. Jack's young life has been spent with a sadistic family. Dora, whose life has been somewhat better, has developed extra-sensory powers which tell her that Jack's in danger and drives her to search for him."
41959,Jack's Back,"[27, 53, 9648, 80]","A young doctor is suspected when a series of Jack the Ripper copycat killings is committed. However, when the doctor himself is murdered, his identical twin brother claims to have seen visions of the true killer."
26198,The Keep,[27],Nazis take over an ancient fortress that contains a mysterious entity that wreaks havoc and death upon them.
30315,Kingdom of the Spiders,"[27, 878]","Investigating the mysterious deaths of a number of farm animals, vet Rack Hansen discovers that his town lies in the path of hoards of migrating tarantulas. Before he can take action, the streets are overrun by killer spiders, trapping a small group of townsfolk in a remote hotel."
11347,The Lair of the White Worm,"[27, 35, 14]","In a remote corner of England's Peak District, a mysterious skull is unearthed. But even weirder is that Lady Sylvia steals the skull for use in worshiping – very erotically – her pagan god, The White Worm, who hungers for the taste of virginal flesh."
15516,The Last House on the Left,"[27, 53]",Two teenage girls try to buy marijuana in the city - where they get kidnapped and brutalized by a gang of psychotic convicts.
16180,The Legend of Hell House,"[27, 9648]","A team consisting of a physicist, his wife, a young female psychic and the only survivor of the previous visit are sent to the notorious Hell House to prove/disprove survival after death. Previous visitors have either been killed or gone mad, and it is up to the team to survive a full week in isolation, and solve the mystery of the Hell House."
31596,Lemora: A Child's Tale of the Supernatural,[27],"A notorious bank robber kills his wife and flees the police, only to be captured by a mysterious group of figures in an abandoned town. His beautiful daughter, Lila Lee, receives a letter stating that her father is near death and that he needs to see her. Sneaking away at night from her minister guardian, Lila embarks on a terrifying journey..."
25627,Non si deve profanare il sonno dei morti,"[878, 27]","When a series of murders hit the remote English countryside, a detective suspects a pair of travelers when it is actually the work of the undead, jarred back to life by an experimental ultra-sonic radiation machine used by the Ministry of Agriculture to kill insects."
16154,Let's Scare Jessica to Death,"[27, 9648, 18]","Newly released from a mental ward, Jessica hopes to return to life the way it was before her nervous breakdown. But when Jessica moves to a country house with her husband and a close friend, she finds a mysterious girl living in there who may or may not be a vampire. Jessica's terror and paranoia resurface as evil forces surround her, making her wonder: Are the visions real or is she slipping back into madness?"
67515,Luther the Geek,"[27, 35]",A psychotic killer convicted of multiple murders is released on parole after spending twenty years in prison. His psychosis immediately takes over and he goes on a killing spree.
11454,Manhunter,"[80, 27, 53]","FBI Agent Will Graham, who retired after catching Hannibal Lecktor, returns to duty to engage in a risky cat-and-mouse game with Lecktor to capture a new killer."
27346,Maniac,[27],"A psychotic man, troubled by his childhood abuse, loose in NYC, kills young women and takes their scalps as trophies. Will he find the perfect woman in photographer Anna, and end his killing spree?"
28090,Maniac Cop 2,"[27, 53, 28]","A supernatural, maniac killer cop teams up with a Times Square serial killer."
30924,Motel Hell,"[35, 27]","Farmer Vincent kidnaps unsuspecting travelers and is burying them in his garden. Unfortunately for his victims, they are not dead. He feeds his victims to prepare them for his roadside stand. His motto is: It takes all kinds of critters...to make Farmer Vincent's fritters."
14929,Mother's Day,"[28, 27]","Three girls discover that two men are willing to do anything to impress Mother and what impresses Mother is watching her sons commit acts of rape and murder. Now these women are prisoners and lowered to pawns in the game of checkers between two dim wits and their Maniac Mommy and the question becomes, can any of them escape, alive?"
48787,Mute Witness,"[53, 27]","Billy is mute, but it hasn't kept her from becoming a successful makeup artist. While in Russia, working on a film directed by her sister's boyfriend, Andy, Billy finds herself trapped in the studio one night and is horrified to see a snuff film being made. Billy escapes and, with the help of her sister, Kate, alerts authorities about what she saw. Unfortunately, in doing so, she makes an enemy of the Russian mafia, who funded the snuff film."
32998,Necronomicon,[27],"H.P. Lovecraft anthology is divided into four segments: ""The Library"" which is the wraparound segment involving Lovecraft's research into the Book of The Dead and his unwitting release of a monster and his writing of the following horror segments ""The Drowned"", ""The Cold"", and ""Whispers""."
12238,The Night Flier,"[9648, 27, 14]","Two investigative reporters for a tabloid magazine track down across country ""The Night Flier"", a serial killer who travels by private plane stalking victims in rural airports. One of the reporters, Richard Dees, begins to suspect that ""the Night Flier could perhaps be a vampire"""
18462,Night of the Comet,"[35, 27, 878]","Two girls from the Valley wake up to find that a passing comet has eradicated their world and left behind a mysterious red-dust and a pack of cannibal mutants. With the help of a friendly truck driver, the girls save the earth from a villainous ""think tank,"" karate chop their way through flesh-eating zombies, and, of course, find time to go to the mall."
15762,Night of the Creeps,"[27, 35, 878]","In 1959, an alien experiment crashes to earth and infects a fraternity member. They freeze the body, but in the modern day, two geeks pledging a fraternity accidentally thaw the corpse, which proceeds to infect the campus with parasites that transform their hosts into killer zombies."
622,The Ninth Gate,"[9648, 53]","An all-expenses-paid international search for a rare copy of the book, 'The Nine Gates of the Kingdom  of Shadows' brings an unscrupulous book dealer deep into a world of murder, double-dealing and satanic worship."
26725,Nomads,"[18, 14, 53]","One night, in a Los Angeles hospital, Dr. Flax attends to a seriously injured man who, apparently crazed, whispers mysterious and disconcerting words in French into her ear."
1902,Abre los ojos,"[18, 53]","A very handsome man finds the love of his life, but he suffers an accident and needs to have his face rebuilt by surgery after it is severely disfigured."
20115,Opera,"[53, 27, 9648]",A young opera singer is stalked by a deranged fan bent on killing the people associated with her to claim her for himself.
35280,The Other,"[18, 27, 9648]","Chilling and eerie, this supernatural tale of good versus evil coils around twin brothers living with their grandmother in a sleepy rural area during the summer of 1935. After his grandmother encourages Niles to develop what seem to be psychic gifts, Niles starts to suspect that his twin may be involved in recent fatal accidents."
41965,Paperhouse,"[18, 14, 27]","A young girl lost in the loneliness and boredom of reality finds solace in an ill boy, whom she can visit in a surreal dream world that she drew in her school composition book."
41966,Pin,"[27, 53]","A doctor has a lifelike, anatomically-correct medical dummy, with muscles and organs visible through its clear skin, named Pin (after Pinocchio). Via ventriloquism, Pin explains bodily functions in a way kids can relate to. When the over-strict doctor and his wife are killed in a car crash, his son (Leon) transfers his alter-ego into Pin, whom he always believed was alive. He starts using Pin as an excuse to over-protect his sister (Ursula) from admirers and deflect unwanted intrusions, even to the extent of committing murder."
48309,Prison,"[80, 18, 27, 53]","After Charles Forsyth was sent to the electric chair for a crime he didn't commit, he forever haunts the prison where he was executed. Flash forward several years when the prison is reopened, under the control of its new warden Eaton Sharpe, a former security guard who framed Charlie. When prisoners are ordered to break down the wall to the execution room, they unknowingly release the angry spirit of Charles Forsyth, a powerful being distributing his murderous rage to all, leading up to the Warden himself."
24777,Private Parts,"[27, 35]",Teenage runaway Cheryl splits from Ohio and ends up in Los Angeles staying at an old rundown hotel full of weirdos. The weirdest of all is George and he has a crush on Cheryl.
26515,Pumpkinhead,"[14, 27]","After a tragic accident, a man conjures up a towering, vengeful demon called Pumpkinhead to destroy a group of unsuspecting teenagers."
29437,Rabid,"[27, 878]","After undergoing radical surgery for injuries from a motorcycle accident, a young woman develops a strange phallic growth on her body and a thirst for human blood—the only nourishment that will now sustain her."
99749,Rampage,"[53, 18]","Liberal district attorney decides to seek the death penalty for a man who slaughtered a family at Christmastime, then drank their blood. He escapes, though, and starts killing again."
10212,Ravenous,"[27, 37, 35, 36]","Upon receiving reports of missing persons at Fort Spencer, a remote Army outpost on the Western frontier, Capt. John Boyd investigates. After arriving at his new post, Boyd and his regiment aid a wounded frontiersman who recounts a horrifying tale of a wagon train murdered by its supposed guide -- a vicious U.S. Army colonel gone rogue. Fearing the worst, the regiment heads out into the wilderness to verify the gruesome claims."
30694,The Resurrected,"[27, 9648]","Charles Dexter Ward's wife enlists the help of a private detective to find out what her husband is up to in a remote cabin owned by his family for centuries. The husband is a chemical engineer, and the smells from his experiments (and the delivery of what appear to be human remains at all hours) are beginning to arouse the attention of neighbors and local law enforcement officials."
9102,Screamers,"[27, 878]","SIRIUS 6B, Year 2078. On a distant mining planet ravaged by a decade of war, scientists have created the perfect weapon: a blade-wielding, self-replicating race of killing devices known as Screamers designed for one purpose only -- to hunt down and destroy all enemy life forms."
69870,The Sender,"[27, 53]",A disturbed telepathic man is able to transmit his dreams and visions into the minds of the people around him.
10972,Session 9,"[27, 9648]",Tensions rise within an asbestos cleaning crew as they work in an abandoned mental hospital with a horrific past that seems to be coming back.
48921,Shadow Builder,[27],A demon is summoned to take the soul of a young boy who has the potential to become a saint. By doing this he will open a doorway to hell and destroy the world.
22307,Sisters,"[27, 9648, 53]","Inquisitive journalist Grace Collier is horrified when she witnesses her neighbor, fashion model Danielle Breton, violently murder a man. Panicking, she calls the police. But when the detective arrives at the scene and finds nothing amiss, Grace is forced to take matters into her own hands. Her first move is to recruit private investigator Joseph Larch, who helps her to uncover a secret about Danielle's past that has them both seeing double."
25155,The Stepfather,"[27, 53]","A seemingly mild mannered man -- who has just murdered his entire family -- quickly adopts a new identity and leaves town. After building a new relationship with a widow and her teenage daughter, he struggles to hide his true identity and maintain a grip on reality."
11601,Stir of Echoes,[27],"After being hypnotized by his sister in law, Tom Witzky begins seeing haunting visions of a girl's ghost and a mystery begins to unfold around her."
40041,Strange Behavior,"[27, 9648, 53, 878]",A scientist is experimenting with teenagers and turning them into murderers.
17918,Swamp Thing,"[27, 878]","Dr. Alec Holland, hidden away in the depths of a murky swamp, is trying to create a new species - a combination of animal and plant capable of adapting and thriving in the harshest conditions. Unfortunately he becomes subject of his own creation and is transformed. Arcane, desperate for the formula, attempts to capture the Swamp Thing. An explosive chase ensues that ultimately ends with a confrontation between Holland and a changed Arcane..."
34098,Ticks,"[27, 878]","Teens camping in a northern California retreat are terrorized by mutant insects created by evil, polluting pot farmers."
37601,La noche del terror ciego,[27],"In 13th century Berzano, a legion of knights known as the Templar were executed for conducting black magic rituals and committing human sacrifices in a quest for eternal life. 700 years later, they rise from the dead and attack a group of vacationing college students who visit the remains of their abandoned monastery."
28177,Two Thousand Maniacs!,[27],Six people are lured into a small Deep South town for a Centennial celebration where the residents proceed to kill them one by one as revenge for the town's destruction during the Civil War.
40961,The Ugly,"[27, 53]",A female psychologist wants to understand the minds of a confessed serial killer who spent the last five years in a mental hospital because of his state.
54800,Urban Ghost Story,"[27, 9648, 53]","After a car accident, Lizzie lies dead on the roadside - slowly she is taken into the light - but is pulled back to earth when she is revived by the doctors. Lizzie feels sure that during the 184 seconds that she lay dead, something latched on to her and came back into her world. The nightmares and visions that follow only crystallize her belief that she should have died in the crash... Then the disturbances start, at first merely tappings and bad smells - but soon the activity escalates. Lizzie seems to be the focus, but according to others, she's just playing games for attention. Only when Kate, her mother, is confronted with inexplicable events does she face the possibility that they may be the victims of a poltergeist infestation"
8740,Spoorloos,[53],"Rex and Saskia are enjoying a biking holiday in France when, stopping at a gas station, Saskia disappears."
44340,Wendigo,"[27, 18, 53]",A family from the city decide to spend a weekend away at a friend's country farmhouse. But a fluke accident sets off a chain of events that alters their lives forever and conjures up the ferocious spirit of the Wendigo.
45964,When a Stranger Calls,"[27, 53, 18, 80, 9648]","A psychopathic killer terrorizes a babysitter, then returns seven years later to menace her again."
27336,Lighthouse,"[27, 53]","A prison ship on its way to a remote island prison runs aground on rocks and sinks. Mixed survivors of cons and prison guards struggle ashore, only to discover to their horror that another survivor got there first - the murderous & psychotic Leo Rook. Stranded, with no means of escape or call for help, the survivors must face a night of terror as they struggle to survive."
40258,Baby Blood,"[35, 27]","A cruel circus owner beats and abuses his pregnant wife. One day the circus receives a leopard newly captured in Africa, but the animal soon dies. However, an evil creature that was inside the leopard bursts out of the animal's body, burrows into the wife's body and takes over her fetus. It soon starts demanding blood, and the woman goes searching for victims for her new ""baby."""
133535,Aswang,[27],"A young, unwed, pregnant girl is made an offer she can't refuse. Marry a rich young man with a wealthy estate to please his dying mother, and she'll be well taken care of. What she doesn't know is the family has plans to sacrifice her baby!"
1448,The Wisdom of Crocodiles,"[18, 14, 27]",A vampire in London is searching for the ideal woman to 'redeem' him.
5486,Ecologia del delitto,"[27, 53]","An elderly heiress is killed by her husband who wants control of her fortunes. What ensues is an all-out murder spree as relatives and friends attempt to reduce the inheritance playing field, complicated by some teenagers who decide to camp out in a dilapidated building on the estate."
